"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"48","000","39","000","OH","OHIO",5338,10261,273728
"48","000","53","000","WA","WASHINGTON",5200,10953,261231
"48","000","47","000","TN","TENNESSEE",4691,9665,207560
"48","000","20","000","KS","KANSAS",4446,9552,206868
"48","000","42","000","PA","PENNSYLVANIA",3988,7637,226067
"48","000","18","000","IN","INDIANA",3756,7706,163041
"48","000","32","000","NV","NEVADA",3605,7396,146146
"48","000","24","000","MD","MARYLAND",3428,7024,196109
"48","000","28","000","MS","MISSISSIPPI",3364,7061,128479
"48","000","34","000","NJ","NEW JERSEY",3273,6837,251564
"48","000","01","000","AL","ALABAMA",3263,7000,151837
"48","000","27","000","MN","MINNESOTA",2937,5942,140221
"48","000","55","000","WI","WISCONSIN",2750,5532,126151
"48","000","45","000","SC","SOUTH CAROLINA",2498,5304,111246
"48","000","25","000","MA","MASSACHUSETTS",2416,4451,152442
"48","000","21","000","KY","KENTUCKY",2338,5191,105743
"48","000","19","000","IA","IOWA",2100,4129,88223
"48","000","49","000","UT","UTAH",2008,4780,94252
"48","000","15","000","HI","HAWAII",1990,4496,82701
"48","000","41","000","OR","OREGON",1900,3774,83580
"48","000","31","000","NE","NEBRASKA",1867,3977,86462
"48","000","09","000","CT","CONNECTICUT",1354,2702,121755
"48","000","02","000","AK","ALASKA",1260,2727,69558
"48","000","16","000","ID","IDAHO",1004,2253,42620
"48","000","56","000","WY","WYOMING",824,1753,43469
"48","000","30","000","MT","MONTANA",714,1367,24973
"48","000","23","000","ME","MAINE",612,1218,24378
"48","000","46","000","SD","SOUTH DAKOTA",599,1172,22664
"48","000","33","000","NH","NEW HAMPSHIRE",550,1052,29009
"48","000","11","000","DC","DISTRICT OF COLUMBIA",545,760,40244
"48","000","54","000","WV","WEST VIRGINIA",535,1069,27846
"48","000","38","000","ND","NORTH DAKOTA",481,990,19626
"48","000","44","000","RI","RHODE ISLAND",406,782,21485
"48","000","10","000","DE","DELAWARE",388,790,21846
"48","000","50","000","VT","VERMONT",208,375,10209
"49","000","96","000","UT","UT Total Mig - US & For",32582,69646,1372487
"49","000","97","000","UT","UT Total Mig - US",30934,67225,1316503
"49","000","98","000","UT","UT Total Mig - Foreign",1648,2421,55983
"49","000","49","000","UT","UT Non-Migrants",865851,2224944,49513731
"49","000","06","000","CA","CALIFORNIA",5670,12678,241104
"49","000","04","000","AZ","ARIZONA",2501,6190,97480
"49","000","16","000","ID","IDAHO",2501,5587,82784
"49","000","32","000","NV","NEVADA",2427,5556,93153
"49","000","57","000","FR","Foreign",1648,2421,55983
"49","000","08","000","CO","COLORADO",1601,3335,71209
"49","000","53","000","WA","WASHINGTON",1594,3422,68278
"49","000","48","000","TX","TEXAS",1548,3474,84173
"49","000","12","000","FL","FLORIDA",1006,2061,17711
"49","000","41","000","OR","OREGON",946,1926,39353
"49","000","56","000","WY","WYOMING",782,1554,33895
"49","000","17","000","IL","ILLINOIS",587,1167,25924
"49","000","51","000","VA","VIRGINIA",582,1281,30550
"49","000","36","000","NY","NEW YORK",565,1040,29628
"49","000","35","000","NM","NEW MEXICO",554,1248,20938
"49","000","26","000","MI","MICHIGAN",471,908,19739
"49","000","30","000","MT","MONTANA",457,891,18195
"49","000","15","000","HI","HAWAII",454,967,14732
"49","000","39","000","OH","OHIO",426,843,17362
"49","000","13","000","GA","GEORGIA",419,914,18115
"49","000","37","000","NC","NORTH CAROLINA",410,915,16693
"49","000","29","000","MO","MISSOURI",409,904,16118
"49","000","42","000","PA","PENNSYLVANIA",402,814,22224
"49","000","27","000","MN","MINNESOTA",306,646,14885
"49","000","55","000","WI","WISCONSIN",283,570,12962
"49","000","18","000","IN","INDIANA",274,610,13308
"49","000","24","000","MD","MARYLAND",271,551,15932
"49","000","47","000","TN","TENNESSEE",266,559,9299
"49","000","25","000","MA","MASSACHUSETTS",254,451,14084
"49","000","02","000","AK","ALASKA",239,545,11285
"49","000","40","000","OK","OKLAHOMA",239,526,10191
"49","000","34","000","NJ","NEW JERSEY",222,423,16080
"49","000","31","000","NE","NEBRASKA",219,458,10774
"49","000","20","000","KS","KANSAS",206,470,9538
"49","000","45","000","SC","SOUTH CAROLINA",176,395,6786
"49","000","21","000","KY","KENTUCKY",172,388,7788
"49","000","19","000","IA","IOWA",159,383,5967
"49","000","09","000","CT","CONNECTICUT",157,306,17563
"49","000","05","000","AR","ARKANSAS",147,314,19207
"49","000","22","000","LA","LOUISIANA",141,301,6257
"49","000","01","000","AL","ALABAMA",139,322,6479
"49","000","46","000","SD","SOUTH DAKOTA",120,222,4523
"49","000","33","000","NH","NEW HAMPSHIRE",99,182,4133
"49","000","50","000","VT","VERMONT",97,142,2928
"49","000","28","000","MS","MISSISSIPPI",96,212,3089
"49","000","23","000","ME","MAINE",94,148,2774
"49","000","38","000","ND","NORTH DAKOTA",82,163,3220
"49","000","11","000","DC","DISTRICT OF COLUMBIA",50,62,3050
"49","000","54","000","WV","WEST VIRGINIA",44,86,1576
"49","000","44","000","RI","RHODE ISLAND",39,57,1986
"49","000","10","000","DE","DELAWARE",31,58,1486
"50","000","96","000","VT","VT Total Mig - US & For",9294,14620,422988
"50","000","97","000","VT","VT Total Mig - US",8920,14137,416497
"50","000","98","000","VT","VT Total Mig - Foreign",374,483,6491
"50","000","50","000","VT","VT Non-Migrants",257494,509406,13737837
"50","000","36","000","NY","NEW YORK",1344,2041,59194
"50","000","33","000","NH","NEW HAMPSHIRE",1321,2152,50386
"50","000","25","000","MA","MASSACHUSETTS",1089,1599,53071
"50","000","12","000","FL","FLORIDA",634,1026,24272
"50","000","09","000","CT","CONNECTICUT",471,705,25497
"50","000","06","000","CA","CALIFORNIA",404,610,15375
"50","000","57","000","FR","Foreign",374,483,6491
"50","000","23","000","ME","MAINE",315,443,9375
"50","000","42","000","PA","PENNSYLVANIA",299,488,15688
"50","000","34","000","NJ","NEW JERSEY",278,455,18938
"50","000","37","000","NC","NORTH CAROLINA",223,386,9133
"50","000","51","000","VA","VIRGINIA",209,390,14065
"50","000","08","000","CO","COLORADO",166,249,6241
"50","000","48","000","TX","TEXAS",153,282,8879
"50","000","24","000","MD","MARYLAND",151,270,9057
"50","000","17","000","IL","ILLINOIS",123,208,25218
"50","000","04","000","AZ","ARIZONA",119,200,5269
"50","000","44","000","RI","RHODE ISLAND",116,169,4629
"50","000","53","000","WA","WASHINGTON",115,186,5190
"50","000","39","000","OH","OHIO",113,171,4609
"50","000","13","000","GA","GEORGIA",100,176,4117
"50","000","26","000","MI","MICHIGAN",98,180,3688
"50","000","45","000","SC","SOUTH CAROLINA",94,145,3143
"50","000","47","000","TN","TENNESSEE",90,167,2596
"50","000","41","000","OR","OREGON",79,107,2435
"50","000","49","000","UT","UTAH",62,114,1975
"50","000","32","000","NV","NEVADA",61,101,2306
"50","000","27","000","MN","MINNESOTA",54,94,2882
"50","000","55","000","WI","WISCONSIN",54,76,3234
"50","000","18","000","IN","INDIANA",50,91,3062
"50","000","30","000","MT","MONTANA",46,64,1416
"50","000","29","000","MO","MISSOURI",43,70,2480
"50","000","02","000","AK","ALASKA",42,80,2282
"50","000","21","000","KY","KENTUCKY",37,54,1149
"50","000","11","000","DC","DISTRICT OF COLUMBIA",36,52,2106
"50","000","35","000","NM","NEW MEXICO",36,52,1954
"50","000","22","000","LA","LOUISIANA",32,50,1965
"50","000","56","000","WY","WYOMING",30,45,866
"50","000","15","000","HI","HAWAII",29,52,1016
"50","000","01","000","AL","ALABAMA",23,38,663
"50","000","05","000","AR","ARKANSAS",21,33,612
"50","000","19","000","IA","IOWA",21,28,1098
"50","000","16","000","ID","IDAHO",20,31,1173
"50","000","54","000","WV","WEST VIRGINIA",20,37,690
"50","000","20","000","KS","KANSAS",18,28,447
"50","000","10","000","DE","DELAWARE",17,31,891
"50","000","40","000","OK","OKLAHOMA",16,32,559
"50","000","31","000","NE","NEBRASKA",15,28,846
"50","000","28","000","MS","MISSISSIPPI",14,20,309
"50","000","46","000","SD","SOUTH DAKOTA",12,21,278
"50","000","38","000","ND","NORTH DAKOTA",7,10,171
"51","000","96","000","VA","VA Total Mig - US & For",127737,240535,6608387
"51","000","97","000","VA","VA Total Mig - US",117836,221563,6172836
"51","000","98","000","VA","VA Total Mig - Foreign",9901,18972,435552
"51","000","51","000","VA","VA Non-Migrants",2920571,6185123,197153467
"51","000","24","000","MD","MARYLAND",13105,22938,709447
"51","000","37","000","NC","NORTH CAROLINA",10840,21705,467263
"51","000","57","000","FR","Foreign",9901,18972,435552
"51","000","12","000","FL","FLORIDA",9818,18342,466975
"51","000","36","000","NY","NEW YORK",7588,13092,388424
"51","000","06","000","CA","CALIFORNIA",7406,14941,450264
"51","000","42","000","PA","PENNSYLVANIA",6203,10049,284801
"51","000","48","000","TX","TEXAS",5707,12021,333493
"51","000","13","000","GA","GEORGIA",4633,9454,221209
"51","000","11","000","DC","DISTRICT OF COLUMBIA",4428,6398,314282
"51","000","34","000","NJ","NEW JERSEY",3867,6909,234950
"51","000","39","000","OH","OHIO",3312,6038,157646
"51","000","47","000","TN","TENNESSEE",3115,6062,122327
"51","000","45","000","SC","SOUTH CAROLINA",2936,5698,117991
"51","000","17","000","IL","ILLINOIS",2626,4788,155028
"51","000","26","000","MI","MICHIGAN",2598,4945,163962
"51","000","54","000","WV","WEST VIRGINIA",2486,4666,102238
"51","000","25","000","MA","MASSACHUSETTS",2161,3599,135767
"51","000","53","000","WA","WASHINGTON",1849,3721,103127
"51","000","08","000","CO","COLORADO",1564,3120,97700
"51","000","04","000","AZ","ARIZONA",1528,2976,89238
"51","000","09","000","CT","CONNECTICUT",1367,2433,83044
"51","000","01","000","AL","ALABAMA",1304,2791,68435
"51","000","18","000","IN","INDIANA",1228,2283,72320
"51","000","15","000","HI","HAWAII",1221,3088,67336
"51","000","21","000","KY","KENTUCKY",1140,2214,48967
"51","000","29","000","MO","MISSOURI",1105,2075,60193
"51","000","22","000","LA","LOUISIANA",971,1983,54084
"51","000","55","000","WI","WISCONSIN",868,1557,44036
"51","000","27","000","MN","MINNESOTA",783,1313,45106
"51","000","32","000","NV","NEVADA",778,1496,37340
"51","000","20","000","KS","KANSAS",753,1725,43903
"51","000","40","000","OK","OKLAHOMA",745,1586,34296
"51","000","10","000","DE","DELAWARE",708,1275,33934
"51","000","28","000","MS","MISSISSIPPI",693,1463,38298
"51","000","35","000","NM","NEW MEXICO",599,1291,37949
"51","000","49","000","UT","UTAH",591,1371,29460
"51","000","23","000","ME","MAINE",590,1070,23772
"51","000","33","000","NH","NEW HAMPSHIRE",586,1041,29701
"51","000","44","000","RI","RHODE ISLAND",531,1170,30831
"51","000","41","000","OR","OREGON",518,920,24238
"51","000","19","000","IA","IOWA",490,897,25040
"51","000","02","000","AK","ALASKA",445,1056,24607
"51","000","05","000","AR","ARKANSAS",410,810,18551
"51","000","31","000","NE","NEBRASKA",374,784,21406
"51","000","16","000","ID","IDAHO",363,796,19794
"51","000","50","000","VT","VERMONT",308,502,12633
"51","000","30","000","MT","MONTANA",198,350,7834
"51","000","56","000","WY","WYOMING",141,254,6514
"51","000","46","000","SD","SOUTH DAKOTA",136,266,7239
"51","000","38","000","ND","NORTH DAKOTA",122,241,5843
"53","000","96","000","WA","WA Total Mig - US & For",94340,177533,4525124
"53","000","97","000","WA","WA Total Mig - US",89082,168203,4323845
"53","000","98","000","WA","WA Total Mig - Foreign",5258,9330,201279
"53","000","53","000","WA","WA Non-Migrants",2467871,5210255,155543704
"53","000","06","000","CA","CALIFORNIA",17270,33666,956624
"53","000","41","000","OR","OREGON",11369,20986,497243
"53","000","57","000","FR","Foreign",5258,9330,201279
"53","000","48","000","TX","TEXAS",4811,9767,235499
"53","000","16","000","ID","IDAHO",4346,8229,157549
"53","000","04","000","AZ","ARIZONA",4183,7992,181855
"53","000","12","000","FL","FLORIDA",3314,6158,151853
"53","000","08","000","CO","COLORADO",2561,4501,127512
"53","000","32","000","NV","NEVADA",2463,4730,113061
"53","000","36","000","NY","NEW YORK",2303,3663,127231
"53","000","17","000","IL","ILLINOIS",2141,3700,123322
"53","000","15","000","HI","HAWAII",1898,3729,79646
"53","000","30","000","MT","MONTANA",1882,3203,62826
"53","000","02","000","AK","ALASKA",1874,3478,97136
"53","000","51","000","VA","VIRGINIA",1866,3827,130979
"53","000","13","000","GA","GEORGIA",1805,3837,80765
"53","000","26","000","MI","MICHIGAN",1796,3115,85699
"53","000","37","000","NC","NORTH CAROLINA",1656,3322,69059
"53","000","49","000","UT","UTAH",1548,3447,63895
"53","000","39","000","OH","OHIO",1456,2650,75214
"53","000","27","000","MN","MINNESOTA",1407,2413,66851
"53","000","42","000","PA","PENNSYLVANIA",1302,2193,69950
"53","000","29","000","MO","MISSOURI",1097,2096,48692
"53","000","25","000","MA","MASSACHUSETTS",1057,1631,54407
"53","000","55","000","WI","WISCONSIN",970,1698,46754
"53","000","24","000","MD","MARYLAND",945,1798,57420
"53","000","47","000","TN","TENNESSEE",893,1785,35882
"53","000","34","000","NJ","NEW JERSEY",834,1455,64958
"53","000","20","000","KS","KANSAS",833,1751,38472
"53","000","40","000","OK","OKLAHOMA",829,1759,30710
"53","000","18","000","IN","INDIANA",814,1548,36117
"53","000","35","000","NM","NEW MEXICO",787,1431,37723
"53","000","45","000","SC","SOUTH CAROLINA",702,1419,33126
"53","000","09","000","CT","CONNECTICUT",551,998,50655
"53","000","19","000","IA","IOWA",546,927,20557
"53","000","01","000","AL","ALABAMA",533,1124,23782
"53","000","22","000","LA","LOUISIANA",498,969,20523
"53","000","21","000","KY","KENTUCKY",490,980,19166
"53","000","31","000","NE","NEBRASKA",430,861,18130
"53","000","56","000","WY","WYOMING",422,766,16175
"53","000","05","000","AR","ARKANSAS",352,680,13407
"53","000","28","000","MS","MISSISSIPPI",310,608,13326
"53","000","46","000","SD","SOUTH DAKOTA",290,528,9856
"53","000","38","000","ND","NORTH DAKOTA",288,521,11136
"53","000","23","000","ME","MAINE",278,504,12541
"53","000","11","000","DC","DISTRICT OF COLUMBIA",267,355,17785
"53","000","33","000","NH","NEW HAMPSHIRE",244,400,12114
"53","000","50","000","VT","VERMONT",182,272,7128
"53","000","44","000","RI","RHODE ISLAND",168,320,9354
"53","000","54","000","WV","WEST VIRGINIA",133,253,5373
"53","000","10","000","DE","DELAWARE",88,160,4807
"54","000","96","000","WV","WV Total Mig - US & For",19053,36597,712701
"54","000","97","000","WV","WV Total Mig - US",18644,35995,703718
"54","000","98","000","WV","WV Total Mig - Foreign",409,602,8983
"54","000","54","000","WV","WV Non-Migrants",648451,1380553,30898025
"54","000","39","000","OH","OHIO",2971,5591,84990
"54","000","51","000","VA","VIRGINIA",2681,5245,110967
"54","000","24","000","MD","MARYLAND",2331,4616,106603
"54","000","42","000","PA","PENNSYLVANIA",1529,2726,59418
"54","000","12","000","FL","FLORIDA",1395,2670,51536
"54","000","37","000","NC","NORTH CAROLINA",1356,2770,41706
"54","000","21","000","KY","KENTUCKY",660,1327,23061
"54","000","48","000","TX","TEXAS",459,927,20838
"54","000","45","000","SC","SOUTH CAROLINA",458,882,14889
"54","000","13","000","GA","GEORGIA",420,870,15294
"54","000","47","000","TN","TENNESSEE",418,857,14857
"54","000","57","000","FR","Foreign",409,602,8983
"54","000","36","000","NY","NEW YORK",375,655,14615
"54","000","06","000","CA","CALIFORNIA",322,589,12271
"54","000","26","000","MI","MICHIGAN",307,601,11571
"54","000","18","000","IN","INDIANA",254,512,9158
"54","000","34","000","NJ","NEW JERSEY",247,438,11296
"54","000","17","000","IL","ILLINOIS",216,407,9554
"54","000","04","000","AZ","ARIZONA",163,305,5779
"54","000","01","000","AL","ALABAMA",154,341,7067
"54","000","08","000","CO","COLORADO",142,286,5999
"54","000","53","000","WA","WASHINGTON",136,254,6064
"54","000","29","000","MO","MISSOURI",114,206,3221
"54","000","25","000","MA","MASSACHUSETTS",104,179,4277
"54","000","40","000","OK","OKLAHOMA",96,186,3579
"54","000","09","000","CT","CONNECTICUT",89,147,4618
"54","000","22","000","LA","LOUISIANA",84,181,3880
"54","000","32","000","NV","NEVADA",81,136,3102
"54","000","55","000","WI","WISCONSIN",78,154,3538
"54","000","20","000","KS","KANSAS",77,169,2713
"54","000","11","000","DC","DISTRICT OF COLUMBIA",76,109,5279
"54","000","10","000","DE","DELAWARE",72,144,3275
"54","000","05","000","AR","ARKANSAS",71,145,2732
"54","000","28","000","MS","MISSISSIPPI",67,131,3102
"54","000","15","000","HI","HAWAII",66,122,2308
"54","000","41","000","OR","OREGON",60,99,1431
"54","000","49","000","UT","UTAH",56,109,1898
"54","000","27","000","MN","MINNESOTA",54,111,2255
"54","000","35","000","NM","NEW MEXICO",45,94,1586
"54","000","02","000","AK","ALASKA",44,78,1176
"54","000","33","000","NH","NEW HAMPSHIRE",42,66,1570
"54","000","23","000","ME","MAINE",38,65,1728
"54","000","30","000","MT","MONTANA",37,80,1269
"54","000","19","000","IA","IOWA",36,70,1210
"54","000","56","000","WY","WYOMING",36,77,1859
"54","000","16","000","ID","IDAHO",30,88,1073
"54","000","31","000","NE","NEBRASKA",25,41,1164
"54","000","50","000","VT","VERMONT",21,40,656
"54","000","44","000","RI","RHODE ISLAND",18,36,514
"54","000","46","000","SD","SOUTH DAKOTA",18,32,569
"54","000","38","000","ND","NORTH DAKOTA",15,31,603
"55","000","96","000","WI","WI Total Mig - US & For",43207,78418,1977619
"55","000","97","000","WI","WI Total Mig - US",41507,76166,1951687
"55","000","98","000","WI","WI Total Mig - Foreign",1700,2252,25932
"55","000","55","000","WI","WI Non-Migrants",2274814,4813026,131465187
"55","000","17","000","IL","ILLINOIS",8114,15027,379673
"55","000","27","000","MN","MINNESOTA",6272,10566,274775
"55","000","26","000","MI","MICHIGAN",2742,4870,127081
"55","000","06","000","CA","CALIFORNIA",2309,4302,112231
"55","000","12","000","FL","FLORIDA",2250,3957,92491
"55","000","57","000","FR","Foreign",1700,2252,25932
"55","000","48","000","TX","TEXAS",1566,3141,72412
"55","000","19","000","IA","IOWA",1362,2549,64654
"55","000","04","000","AZ","ARIZONA",1311,2411,55463
"55","000","18","000","IN","INDIANA",1098,2190,55785
"55","000","39","000","OH","OHIO",999,1888,52543
"55","000","36","000","NY","NEW YORK",919,1602,53477
"55","000","08","000","CO","COLORADO",848,1499,41909
"55","000","13","000","GA","GEORGIA",766,1637,42902
"55","000","37","000","NC","NORTH CAROLINA",758,1440,32318
"55","000","29","000","MO","MISSOURI",741,1438,38313
"55","000","53","000","WA","WASHINGTON",715,1356,32747
"55","000","42","000","PA","PENNSYLVANIA",692,1313,45609
"55","000","51","000","VA","VIRGINIA",641,1230,37022
"55","000","47","000","TN","TENNESSEE",610,1223,21118
"55","000","32","000","NV","NEVADA",486,788,17614
"55","000","20","000","KS","KANSAS",353,677,18920
"55","000","25","000","MA","MASSACHUSETTS",333,554,19583
"55","000","24","000","MD","MARYLAND",332,614,27953
"55","000","21","000","KY","KENTUCKY",329,660,13805
"55","000","34","000","NJ","NEW JERSEY",323,574,23155
"55","000","41","000","OR","OREGON",322,552,11512
"55","000","45","000","SC","SOUTH CAROLINA",307,576,12227
"55","000","31","000","NE","NEBRASKA",306,604,14941
"55","000","05","000","AR","ARKANSAS",282,561,11922
"55","000","01","000","AL","ALABAMA",259,500,10328
"55","000","40","000","OK","OKLAHOMA",249,498,9503
"55","000","49","000","UT","UTAH",246,518,11308
"55","000","09","000","CT","CONNECTICUT",237,430,17787
"55","000","28","000","MS","MISSISSIPPI",231,492,5489
"55","000","46","000","SD","SOUTH DAKOTA",226,427,10063
"55","000","22","000","LA","LOUISIANA",210,383,7739
"55","000","35","000","NM","NEW MEXICO",207,351,8071
"55","000","02","000","AK","ALASKA",191,351,8423
"55","000","30","000","MT","MONTANA",187,329,5398
"55","000","38","000","ND","NORTH DAKOTA",184,323,7137
"55","000","15","000","HI","HAWAII",176,288,5954
"55","000","16","000","ID","IDAHO",144,291,6332
"55","000","56","000","WY","WYOMING",133,226,5077
"55","000","33","000","NH","NEW HAMPSHIRE",110,207,7188
"55","000","23","000","ME","MAINE",98,184,4589
"55","000","11","000","DC","DISTRICT OF COLUMBIA",93,114,4585
"55","000","54","000","WV","WEST VIRGINIA",74,146,3026
"55","000","10","000","DE","DELAWARE",66,116,3634
"55","000","50","000","VT","VERMONT",52,100,2812
"55","000","44","000","RI","RHODE ISLAND",48,93,3089
"56","000","96","000","WY","WY Total Mig - US & For",14879,28685,736940
"56","000","97","000","WY","WY Total Mig - US",14425,28069,724104
"56","000","98","000","WY","WY Total Mig - Foreign",454,616,12836
"56","000","56","000","WY","WY Non-Migrants",205123,432754,13645050
"56","000","08","000","CO","COLORADO",1795,3325,74557
"56","000","06","000","CA","CALIFORNIA",1018,2045,127751
"56","000","49","000","UT","UTAH",962,2292,44362
"56","000","30","000","MT","MONTANA",946,1709,40417
"56","000","48","000","TX","TEXAS",687,1393,33167
"56","000","26","000","MI","MICHIGAN",676,1282,22185
"56","000","46","000","SD","SOUTH DAKOTA",662,1219,26277
"56","000","16","000","ID","IDAHO",619,1368,25527
"56","000","31","000","NE","NEBRASKA",584,1173,31240
"56","000","04","000","AZ","ARIZONA",535,1098,28288
"56","000","57","000","FR","Foreign",454,616,12836
"56","000","53","000","WA","WASHINGTON",441,883,17657
"56","000","12","000","FL","FLORIDA",405,771,13872
"56","000","32","000","NV","NEVADA",375,814,15421
"56","000","41","000","OR","OREGON",359,674,45974
"56","000","27","000","MN","MINNESOTA",293,502,12274
"56","000","29","000","MO","MISSOURI",247,453,9619
"56","000","17","000","IL","ILLINOIS",243,444,9023
"56","000","39","000","OH","OHIO",218,387,7581
"56","000","55","000","WI","WISCONSIN",218,358,7753
"56","000","37","000","NC","NORTH CAROLINA",213,396,10517
"56","000","35","000","NM","NEW MEXICO",202,445,9104
"56","000","20","000","KS","KANSAS",200,393,8065
"56","000","42","000","PA","PENNSYLVANIA",190,316,7672
"56","000","13","000","GA","GEORGIA",175,369,6612
"56","000","40","000","OK","OKLAHOMA",175,348,9132
"56","000","51","000","VA","VIRGINIA",164,285,5782
"56","000","19","000","IA","IOWA",163,302,6569
"56","000","38","000","ND","NORTH DAKOTA",158,291,7103
"56","000","18","000","IN","INDIANA",146,295,6392
"56","000","36","000","NY","NEW YORK",144,224,5169
"56","000","02","000","AK","ALASKA",143,278,7118
"56","000","47","000","TN","TENNESSEE",133,272,4736
"56","000","22","000","LA","LOUISIANA",101,227,5317
"56","000","05","000","AR","ARKANSAS",88,168,2908
"56","000","45","000","SC","SOUTH CAROLINA",81,129,2551
"56","000","01","000","AL","ALABAMA",78,151,2879
"56","000","21","000","KY","KENTUCKY",76,143,2306
"56","000","24","000","MD","MARYLAND",71,141,3543
"56","000","25","000","MA","MASSACHUSETTS",65,102,3213
"56","000","28","000","MS","MISSISSIPPI",56,108,1854
"56","000","15","000","HI","HAWAII",50,104,1758
"56","000","34","000","NJ","NEW JERSEY",49,64,1462
"56","000","09","000","CT","CONNECTICUT",45,75,3024
"56","000","23","000","ME","MAINE",45,73,1818
"56","000","33","000","NH","NEW HAMPSHIRE",36,47,1308
"56","000","50","000","VT","VERMONT",34,42,846
"56","000","54","000","WV","WEST VIRGINIA",31,50,1265
"56","000","11","000","DC","DISTRICT OF COLUMBIA",12,14,412
"56","000","10","000","DE","DELAWARE",10,12,390
"56","000","44","000","RI","RHODE ISLAND",8,15,332

