12 000 34 000 NJ NEW JERSEY                            7389      13008      290947
12 000 01 000 AL ALABAMA                               7075      13960      274399
12 000 17 000 IL ILLINOIS                              6826      11610      284488
12 000 45 000 SC SOUTH CAROLINA                        6563      12640      271739
12 000 25 000 MA MASSACHUSETTS                         6468      10686      246111
12 000 26 000 MI MICHIGAN                              5636       9691      212097
12 000 24 000 MD MARYLAND                              4883       8577      228871
12 000 18 000 IN INDIANA                               4461       8161      156932
12 000 08 000 CO COLORADO                              4417       7876      198285
12 000 22 000 LA LOUISIANA                             3524       6653      136254
12 000 21 000 KY KENTUCKY                              3512       6722      119086
12 000 04 000 AZ ARIZONA                               3413       6057      146517
12 000 53 000 WA WASHINGTON                            3314       6158      151853
12 000 09 000 CT CONNECTICUT                           3211       5574      142256
12 000 29 000 MO MISSOURI                              3022       5610      123214
12 000 32 000 NV NEVADA                                2340       4080       96296
12 000 28 000 MS MISSISSIPPI                           2313       4464       82005
12 000 55 000 WI WISCONSIN                             2250       3957       92491
12 000 40 000 OK OKLAHOMA                              1970       3840       70151
12 000 27 000 MN MINNESOTA                             1776       3110      101098
12 000 05 000 AR ARKANSAS                              1550       3064       56542
12 000 33 000 NH NEW HAMPSHIRE                         1407       2380       52958
12 000 54 000 WV WEST VIRGINIA                         1395       2670       51536
12 000 20 000 KS KANSAS                                1387       2812       55660
