08 000 48 000 TX TEXAS                                 6777      14144      413089    28525
08 000 04 000 AZ ARIZONA                               4304       8390      226298    29906
08 000 12 000 FL FLORIDA                               4131       7558      209900    27280
08 000 57 000 FR Foreign                               2880       5105       89097    17187
08 000 17 000 IL ILLINOIS                              2823       4834      173273    27205
08 000 35 000 NM NEW MEXICO                            2546       4972      110237    23689
08 000 36 000 NY NEW YORK                              2338       3714      130962    25832
08 000 53 000 WA WASHINGTON                            2103       4011      105608    27580
08 000 20 000 KS KANSAS                                2048       3913       85016    24188
08 000 51 000 VA VIRGINIA                              2038       4050      138223    39086
08 000 26 000 MI MICHIGAN                              1980       3218       82544    21670
08 000 56 000 WY WYOMING                               1872       3378       94260    25343
08 000 39 000 OH OHIO                                  1818       3186      102507    25243
08 000 31 000 NE NEBRASKA                              1767       3151       75226    23345
08 000 29 000 MO MISSOURI                              1634       2990       74349    25839
08 000 32 000 NV NEVADA                                1633       3094       92778    31309
08 000 27 000 MN MINNESOTA                             1601       2661       82173    24814
08 000 37 000 NC NORTH CAROLINA                        1587       3096       81629    27411
08 000 13 000 GA GEORGIA                               1545       3167       90505    30084
08 000 42 000 PA PENNSYLVANIA                          1491       2409       73947    23301
08 000 49 000 UT UTAH                                  1466       3184       70983    29058
08 000 55 000 WI WISCONSIN                             1388       2238       58064    22644
08 000 41 000 OR OREGON                                1312       2361       62241    22204
08 000 40 000 OK OKLAHOMA                              1230       2453       55613    25420
08 000 19 000 IA IOWA                                  1152       1859       48536    21797
08 000 18 000 IN INDIANA                               1127       2005       56034    23093
08 000 25 000 MA MASSACHUSETTS                         1067       1668       64261    30070
08 000 24 000 MD MARYLAND                               992       1855       66214    36153
08 000 34 000 NJ NEW JERSEY                             971       1686       78124    33124
08 000 30 000 MT MONTANA                                887       1539       32086    21394
08 000 47 000 TN TENNESSEE                              850       1574       41518    25113
08 000 22 000 LA LOUISIANA                              795       1646       35648    25597
08 000 15 000 HI HAWAII                                 748       1462       33031    25475
08 000 16 000 ID IDAHO                                  675       1431       35721    24820
08 000 46 000 SD SOUTH DAKOTA                           577        964       18844    19754
08 000 02 000 AK ALASKA                                 553       1080       27439    27642
08 000 09 000 CT CONNECTICUT                            541        965       40035    28525
08 000 01 000 AL ALABAMA                                539       1150       24564    28749
08 000 05 000 AR ARKANSAS                               511       1012       19192    21738
08 000 45 000 SC SOUTH CAROLINA                         503        927       21920    25639
08 000 21 000 KY KENTUCKY                               477        928       18446    24361
08 000 38 000 ND NORTH DAKOTA                           416        714       15032    22925
08 000 33 000 NH NEW HAMPSHIRE                          336        494       14852    20908
